titulo,subtitulo,texto,data,url,portal
Atas e comunicados,Atas e comunicados,,,https://valor.globo.com/empresas/valor-empresas-360/atas-e-comunicados/,valoreconomico
Binance,Notícias sobre a indústria de criptoativos e blockchain.,"Estudo de mercado mostra avanços globais na regulamentação dos ativos digitais, o que os torna ativos cada vez mais presentes nas carteiras de investimentos",,https://valor.globo.com/conteudo-de-marca/binance/,valoreconomico
Primeira Turma do STF julga nesta quinta-feira se Assembleias devem referendar prisões de deputados,"Colegiado se manifestará sobre decisão de Moraes, que dispensou aval do Legislativo do Rio ","A Primeira Turma do Supremo Tribunal Federal ( STF ) analisará na quinta-feira (7) se a Assembleia Legislativa do Rio de Janeiro ( Alerj ) pode decidir se mantém a prisão de seus parlamentares. O julgamento ocorrerá em sessão virtual extraordinária de julgamento, das 7h às 19h. Fazem parte do colegiado os ministros Alexandre de Moraes , Flávio Dino , Cristiano Zanin e Cármen Lúcia .

Os ministros decidirão se mantém ou não a decisão de Moraes, que afastou a previsão da Constituição do Rio de Janeiro que determina que quando um deputado estadual é preso em flagrante por crime inafiançável, cabe à própria Assembleia Legislativa decidir se mantém a prisão. A decisão foi tomada no caso do deputado estadual Thiago Rangel (PL), preso em uma operação da Polícia Federal (PF) por supostamente liderar um esquema de fraude em contratos públicos para obras em escolas estaduais.

Ao analisar o tema relacionado ao caso, Moraes reconheceu que a importância da garantia constitucional das “imunidades parlamentares”, para proteger deputados no exercício de suas funções contra os abusos e pressões dos demais Poderes. No entanto, afirmou que as Assembleias Legislativas têm utilizado esse entendimento para “garantir um sistema de total impunidade aos deputados estaduais”. Segundo o ministro, em 13 prisões de parlamentares estaduais por infrações sem relação com o exercício do mandato, 12 foram afastadas, sendo oito no Rio.

Diante disso, Moraes, afirmou que é preciso rediscutir a regra, uma vez que ela tem sido aplicada de maneira irregular, inclusive à parlamentares estaduais envolvidos em organizações criminosas.

“O Supremo Tribunal Federal, em face da degeneração institucional na utilização da extensão da norma federal às Assembleias Legislativas, deve reanalisar seu alcance, pois hoje está sendo aplicada mesmo às infrações penais sem qualquer relação com o exercício do mandato, inclusive participação de parlamentares estaduais em organizações criminosas, quanto em relação à extensã",2026-05-06 00:00:00,https://valor.globo.com/politica/noticia/2026/05/06/primeira-turma-do-stf-analisa-nesta-quinta-feira-se-alerj-deve-referendar-prisoes-de-deputados.ghtml,valoreconomico
Eduardo Bolsonaro declara apoio a André do Prado para o Senado e diz que será suplente na chapa,"Segundo ex-deputado, presidente da Assembleia “tem alinhamento nas pautas prioritárias” do bolsonarismo","Eduardo Bolsonaro declara apoio a André do Prado para o Senado e diz que será suplente na chapa

Segundo ex-deputado, presidente da Assembleia “tem alinhamento nas pautas prioritárias” do bolsonarismo",2026-05-05 00:00:00,https://valor.globo.com/politica/noticia/2026/05/05/eduardo-bolsonaro-declara-apoio-a-andr-do-prado-para-o-senado-e-candidatura-como-suplente.ghtml,valoreconomico
Seminários Valor,Eventos customizados do Valor Econômico,,,https://valor.globo.com/seminarios/,valoreconomico
Defesa de Vorcaro entrega anexos da delação premiada,"Material será analisado pela Polícia Federal e pela PGR, que podem aceitar, recusar ou demandar informações adicionais","A defesa do dono do Banco Master, Daniel Vorcaro, entregou na noite de terça-feira (5) às autoridades os anexos da delação premiada no caso que investiga as fraudes na venda de carteiras de crédito. Agora cabe à Polícia Federal (PF) e à Procuradoria-Geral da República (PGR) analisarem o material. Os investigadores podem aceitar, recusar ou demandar informações adicionais. Caso a colaboração seja acolhida pelos investigadores, será então submetida ao crivo do ministro André Mendonça, relator do caso no Supremo Tribunal Federal (STF).",2026-05-07 00:00:00,https://valor.globo.com/politica/noticia/2026/05/07/defesa-de-vorcaro-entrega-anexos-da-delacao-premiada.ghtml,valoreconomico
"Lula está definindo nova indicação ao STF, diz Alckmin",Lula reúne-se com integrantes da gestão e lideranças do PT reuniram-se para redefinir a articulação política e traçar reação no Congresso,"O vice-presidente da República Geraldo Alckmin (PSB) disse, na segunda-feira (4), que o presidente Luiz Inácio Lula da Silva está definindo uma nova indicação para a Supremo Tribunal Federal (STF), depois da rejeição de Jorge Messias pelo Senado. Lula, integrantes da gestão federal e lideranças do PT reuniram-se para redefinir a articulação política e traçar a reação após os reveses enfrentados no Congresso.",2026-05-05 00:00:00,https://valor.globo.com/politica/noticia/2026/05/05/lula-esta-definindo-nova-indicacao-ao-stf-diz-alckmin.ghtml,valoreconomico
Deputado é preso no Rio por desvio em obras na Educação,Investigações indicam fraudes em procedimentos de compra de materiais e aquisição de serviços no âmbito na Secretaria de Educação do Rio de Janeiro,"O deputado estadual Thiago Rangel (Avante) , preso na terça-feira (5) pela Polícia Federal, é suspeito de liderar um esquema de fraude em contratos públicos para obras em escolas estaduais do Rio de Janeiro . De acordo com a PF, o parlamentar utilizava sua influência política e sua proximidade com Rodrigo Bacellar , ex-presidente da Assembleia Legislativa ( Alerj ), para fraudar as licitações na Secretaria estadual de Educação, direcionando-as para empresas de laranjas e pessoas ligadas a Rangel.

O deputado e outros seis suspeitos, incluindo o ex-chefe de gabinete de Bacellar, Rui Bulhões, foram presos preventivamente na quarta fase da operação Unha e Carne, a mesma que prendeu, em dezembro, o ex-presidente da Alerj. As prisões foram autorizadas pelo ministro Alexandre de Moraes, do Supremo Tribunal Federal (STF), relator da ADPF 635, ação na Corte que atua contra o envolvimento de agentes públicos e organizações criminosas.

De acordo com a PF, as verbas destinadas às escolas públicas do Estado eram desviadas para o parlamentar e outros beneficiários do esquema. Investigadores apontaram que R$ 2,9 milhões oriundos das fraudes foram usados para fazer “caixa 2” na campanha da filha de Rangel, a vereadora de Campos dos Goytacazes Thamires Rangel (Democrata), e de outros aliados na eleição municipal de 2024.

“Segundo a representação, o ‘esquema criminoso no âmbito da SEEDUC’ indicou um suposto financiamento eleitoral, referente ao apoio financeiro (caixa dois) no valor de R$ 2,9 milhões, com o qual o ex-deputado Rodrigo Bacellar haveria se comprometido com o deputado Thiago Rangel, para que fosse utilizado no financiamento da campanha de sua filha (Thamires Rangel) e de outros candidatos de sua base (de Thiago Rangel Lima)”, diz a decisão de Moraes.

No documento, o ministro diz que a contabilidade paralela na campanha foi usada para compra de votos. O caso já havia sido alvo de inquérito da própria PF, na operação Postos de Midas, em 2024.

Ainda sobre o esquema de ",2026-05-05 00:00:00,https://valor.globo.com/politica/noticia/2026/05/05/pf-deflagra-4-fase-de-operao-unha-e-carne-deputado-foi-um-dos-presos-dizem-portal-e-tv.ghtml,valoreconomico
"PT avalia acionar Justiça contra derrubada de vetos ao PL da dosimetria, afirma líder da bancada",Congresso retoma trechos de lei que pode beneficiar Jair Bolsonaro,"O líder da bancada do PT na Câmara dos Deputados, Pedro Uczai (SC) , afirmou nesta quinta-feira (30) que o partido deve questionar na Justiça a derrubada pelo Congresso do veto do presidente Luiz Inácio Lula da Silva ao projeto de lei da dosimetria . Segundo ele, advogados do partido já avaliam quais medidas podem ser adotadas.

“Se tiver sustentação, não tenho dúvida que até amanhã a gente anuncia a judicialização”, disse o líder.



Deputados e senadores derrubaram nesta quinta-feira parte dos vetos do presidente Luiz Inácio Lula da Silva ao projeto de lei da dosimetria. A proposta reduz as penas dos condenados pelos atos golpistas de 8 de janeiro de 2023 e pode beneficiar, por exemplo, o ex-presidente Jair Bolsonaro (PL). O texto agora segue para promulgação.



Lula vetou todo o PL da dosimetria em uma cerimônia oficial, em 8 de janeiro. Durante a sessão do Congresso nesta quinta-feira, o presidente do Senado, Davi Alcolumbre (União-AP), decidiu excluir da votação parte dos vetos e submeteu para análise os vetos aos artigos que abrem possibilidade para a diminuição da pena de condenados pelos atos do 8 de janeiro.

A manobra é considerada incomum, já que vetos, em geral, são analisados em sua totalidade. Alcolumbre argumentou que mexeu apenas nos trechos que, se voltassem a valer, iriam contradizer a Lei Antifacção.



De acordo com Uczai, a medida significa um aval para novas tentativas de golpe e de ruptura democrática no país. Na mesma linha, o deputado Lindbergh Farias (PT-RJ) afirmou que uma lei abstrata, como a da dosimetria, não pode surgir com desvio de finalidade para beneficiar pessoas específicas, em referência a Bolsonaro e aliados condenados pelos atos golpistas.



“Esse acordão junta duas pontas da mesma engrenagem, blindando o andar de cima no escândalo do Master e garantindo impunidade para quem atacou a democracia, o STF e a soberania nacional”, ressaltou Farias.

O resultado da votação no Congresso representou mais uma derrota para o governo L",2026-04-30 00:00:00,https://valor.globo.com/politica/noticia/2026/04/30/pt-avalia-acionar-justica-contra-derrubada-de-vetos-ao-pl-da-dosimetria-afirma-lider-da-bancada.ghtml,valoreconomico
Guimarães reforça papel da articulação entre poderes para estabilidade política,Ministro relembrou os atos de 8 de janeiro e destacou a atuação conjunta dos três Poderes na defesa do Estado Democrático de Direito,"Em meio ao aumento da tensão entre o Executivo e o Legislativo, o ministro das Relações Institucionais, José Guimarães, reforçou, nesta quarta-feira, o papel da articulação entre os Poderes para a estabilidade política. Ao lado do presidente do Senado, Davi Alcolumbre (União-AP), durante sessão solene em homenagem aos 200 anos da Câmara dos Deputados, ele relembrou os atos de 8 de janeiro e destacou a atuação conjunta dos três Poderes na defesa do Estado Democrático de Direito.

",2026-05-06 00:00:00,https://valor.globo.com/politica/noticia/2026/05/06/guimares-refora-papel-da-articulao-entre-poderes-para-estabilidade-poltica.ghtml,valoreconomico
Governo interino do Rio de Janeiro muda presidente do Detran,"Coronel Carlos Eduardo Sarmento da Costa, da reserva da Polícia Militar, vai substituir o delegado de polícia Rodrigo Dias Coelho","O governador em exercício do Estado do Rio de Janeiro, desembargador Ricardo Couto, nomeou o coronel Carlos Eduardo Sarmento da Costa, da reserva da Polícia Militar, novo presidente do Departamento Estadual de Trânsito do Rio (Detran-RJ). A decisão foi publicada no Diário Oficial deesta sexta-feira (8), informou governo fluminense em comunicado.

Costa substitui no cargo o delegado de polícia Rodrigo Dias Coelho, nomeado em setembro de 2025 pelo ex-governador Cláudio Castro (PL), que saiu do cargo em março.

O governo do Rio informou que a mudança faz parte de iniciativas da atual gestão, com base na transparência e na eficiência da administração pública. O objetivo da mudança, informou o gestor fluminense, é buscar “valorização técnica e políticas estratégicas para o desenvolvimento econômico do Rio de Janeiro”.

O gestor fluminense informou que o novo presidente do Detran tem mais 30 anos de serviço público na área de segurança pública e gestão estratégica.

Entre os cargos ocupados por Costa, citados no comunicado, estão subsecretário de Estado e Chefe do Estado-Maior Geral da PM, Comandante do Comando de Operações Especiais (COE), Comandante do Comando de Policiamento Especializado (CPE), Comandante do BOPE e Chefe do Estado-Maior do Comando de Policiamento Especializado. Na área de inteligência e gestão estratégica, foi chefe da Divisão de Operações de Inteligência da Subsecretaria de Inteligência da Secretaria de Segurança Pública. Também foi assessor- chefe de Gestão e Modernização do Detran-RJ, completou o governo do Rio, no comunicado.

Costa tem cursos de Formação de Oficiais, de Operações Especiais, de Aperfeiçoamento de Oficiais, Superior de Polícia e pós-graduação em Administração Pública, completou ainda o governo estadual fluminense, no informe sobre a troca.",2026-05-08 00:00:00,https://valor.globo.com/politica/noticia/2026/05/08/governo-interino-do-rio-de-janeiro-muda-presidente-do-detran.ghtml,valoreconomico
Prazo para tirar ou regularizar título de eleitor termina nesta quarta; saiba como fazer,Eleitores podem resolver pendências do título de forma online,"A data limite para a regularização do título de eleitor termina nesta quarta-feira (6) . Neste ano, os brasileiros vão às urnas para votar nos candidatos a presidente, governadores, deputados e senadores. Mas, para que o cidadão possa exercer o seu direito de voto em outubro, é necessário estar com o título regularizado.

Os eleitores têm até esta quarta-feira (6) para:

Regularizar título cancelado, suspenso ou com outras pendências;

Tirar o primeiro título de eleitor;

Transferir o domicílio eleitoral;

Atualizar os dados cadastrados;

Cadastrar a biometria.

Para resolver todas essas pendências, o cidadão deve entrar no site do Tribunal Superior Eleitoral (TSE), na seção de “Autoatendimento Eleitoral”.

Além do digital, o TSE informa que os serviços podem ser solicitados em qualquer unidade da Justiça Eleitoral, conforme os canais e as orientações dos Tribunais Regionais Eleitorais (TREs). Lá, o atendimento é garantido para todos que solicitaram alistamento, revisão ou transferência até esta quarta-feira (5).

Após a data limite, o serviço de autoatendimento será bloqueado até o começo de novembro.

Regularizar título cancelado, suspenso ou outras pendências

Para consultar a situação eleitoral, o cidadão deve acessar também a seção de “Autoatendimento Eleitoral” na aba de “Situação do título”.

Caso o título esteja cancelado — situação que ocorre em casos de falecimento, ausência em três eleições consecutivas sem justificativa ou pagamento de multa, ou ainda pela falta de comparecimento à revisão obrigatória do eleitorado —, o eleitor deve selecionar a opção “Regularizar título cancelado”.

Os títulos são suspensos devido à prestação de serviço militar obrigatório, condenação criminal definitiva ou recusa ao cumprimento de obrigações legais ou alternativas. Para resolver a suspensão, o eleitor deve ir até um cartório eleitoral e apresentar um documento que comprove a retomada do direito de voto, são eles:

Certificado de reservista;

Comunicado do Ministério da",2026-05-06 00:00:00,https://valor.globo.com/politica/noticia/2026/05/06/prazo-para-tirar-ou-regularizar-titulo-de-eleitor-termina-nesta-quarta-saiba-como-fazer.ghtml,valoreconomico
